dataset,scope,label_value,feature,n,mean,std,median,min,max,IQR
dataset1,record_overall,,tqwt_stdValue_dec_22,756,0.165248316005291,0.1162458493779454,0.14271499999999998,0.0019456,0.77761,0.13766275000000003
dataset1,record_overall,,tqwt_stdValue_dec_23,756,0.19601899854497354,0.1517343008692,0.166715,0.0042772,0.99617,0.16764525000000002
dataset1,record_overall,,tqwt_stdValue_dec_24,756,0.26811996746031747,0.23455820091809496,0.192155,0.0039237,1.5324,0.2599125
dataset1,record_overall,,tqwt_stdValue_dec_25,756,0.3139304267195767,0.291639510885594,0.22519,0.0013355,1.4797,0.37405449999999996
dataset1,record_overall,,tqwt_stdValue_dec_26,756,0.2747683465608466,0.30562073894237324,0.17167,0.0012926,1.6831,0.3666285
dataset1,record_overall,,tqwt_stdValue_dec_27,756,0.18373743544973545,0.3090538280243428,0.0525035,0.0011422,2.2114,0.23171075
dataset1,record_overall,,tqwt_stdValue_dec_28,756,0.10108922371693121,0.22089158924859742,0.019996,0.00099413,1.9628,0.066398775
dataset1,record_overall,,tqwt_stdValue_dec_29,756,0.04819586629629629,0.1492196599304673,0.014652499999999999,0.00087888,2.401,0.022770324999999998
dataset1,record_overall,,tqwt_stdValue_dec_30,756,0.030938885039682538,0.06792857865666961,0.01315,0.00070125,1.0974,0.022280125
dataset1,record_overall,,tqwt_stdValue_dec_31,756,0.03250316015873016,0.05271972398614387,0.014557,0.00073516,0.74691,0.027953699999999998
dataset1,record_overall,,tqwt_stdValue_dec_32,756,0.03421472624338624,0.06920507393941759,0.014725,0.00077813,1.4259,0.028830525000000006
dataset1,record_overall,,tqwt_stdValue_dec_33,756,0.029270373386243387,0.06893462805321339,0.01159,0.00060303,1.3737,0.025241225
dataset1,record_overall,,tqwt_stdValue_dec_34,756,0.02457490880952381,0.04551855887436638,0.0086705,0.00033559,0.4766,0.023079725000000002
dataset1,record_overall,,tqwt_stdValue_dec_35,756,0.024332985238095236,0.04215618889352299,0.0081493,0.00025869,0.37494,0.024037925
dataset1,record_overall,,tqwt_stdValue_dec_36,756,0.05788359574074074,0.09219512444289202,0.0169765,0.00028239,0.82171,0.0704156
dataset1,record_overall,,tqwt_minValue_dec_1,756,-0.04137530501322752,0.03710433001754367,-0.029547999999999998,-0.23572,-4.25e-05,0.04104575
dataset1,record_overall,,tqwt_minValue_dec_2,756,-0.024989142513227515,0.022038223812897127,-0.018963,-0.20306,-2.8e-05,0.0239445
dataset1,record_overall,,tqwt_minValue_dec_3,756,-0.02935753784391534,0.02634231182314167,-0.0227745,-0.25485,-2.83e-05,0.027727500000000002
dataset1,record_overall,,tqwt_minValue_dec_4,756,-0.03498947567460318,0.033031947398715414,-0.027201000000000003,-0.333,-2.88e-05,0.03543525
dataset1,record_overall,,tqwt_minValue_dec_5,756,-0.042230353981481485,0.04338545610225259,-0.031233499999999997,-0.4955,-3.44e-05,0.041018
dataset1,record_overall,,tqwt_minValue_dec_6,756,-0.044060300502645505,0.04700843353346264,-0.033085,-0.68515,-5.29e-05,0.04610175
dataset1,record_overall,,tqwt_minValue_dec_7,756,-0.04718732743386244,0.03827136423039187,-0.0375505,-0.3484,-8.34e-05,0.05010625
dataset1,record_overall,,tqwt_minValue_dec_8,756,-0.059330860753968255,0.04653865506027302,-0.051562,-0.44924,-0.00022083,0.06087675000000001
dataset1,record_overall,,tqwt_minValue_dec_9,756,-0.07054334109788359,0.05390305450363228,-0.0604165,-0.35248,-0.00032997,0.07626125
dataset1,record_overall,,tqwt_minValue_dec_10,756,-0.07475819993386244,0.05824680175075121,-0.0604305,-0.3828,-0.00046495,0.08055150000000001
dataset1,record_overall,,tqwt_minValue_dec_11,756,-0.07986161789682539,0.0663262011472664,-0.0621965,-0.39793,-0.00054694,0.0792215
dataset1,record_overall,,tqwt_minValue_dec_12,756,-0.11276742535714285,0.09543046459593842,-0.08617749999999999,-0.65834,-0.00071937,0.10640500000000001
dataset1,record_overall,,tqwt_minValue_dec_13,756,-0.19399989444444446,0.1574136131744928,-0.15489,-1.1416,-0.0019961,0.192322
dataset1,record_overall,,tqwt_minValue_dec_14,756,-0.30263344153439153,0.21593204196350343,-0.26871,-1.1294,-0.0026469,0.3129125
dataset1,record_overall,,tqwt_minValue_dec_15,756,-0.386523518915344,0.2601545142960618,-0.35414500000000004,-1.2313,-0.0037015,0.4236500000000001
dataset1,record_overall,,tqwt_minValue_dec_16,756,-0.48007165423280423,0.3125559669618917,-0.427365,-1.8739,-0.0046702,0.49514749999999996
dataset1,record_overall,,tqwt_minValue_dec_17,756,-0.5999219981481482,0.36255514799839955,-0.584185,-2.5477,-0.0066896,0.5621375
dataset1,record_overall,,tqwt_minValue_dec_18,756,-0.6461898174603175,0.38571890556695637,-0.61805,-2.1475,-0.009279,0.5692600000000001
dataset1,record_overall,,tqwt_minValue_dec_19,756,-0.5411560907407407,0.34188979832373845,-0.488015,-2.1734,-0.0069616,0.469285
dataset1,record_overall,,tqwt_minValue_dec_20,756,-0.4292802498677249,0.26853721864998137,-0.40271999999999997,-2.5178,-0.0083773,0.33398249999999996
dataset1,record_overall,,tqwt_minValue_dec_21,756,-0.3858030978835979,0.24757374222243947,-0.356415,-1.7831,-0.0078194,0.3138274999999999
dataset1,record_overall,,tqwt_minValue_dec_22,756,-0.39557842460317455,0.2550869304808175,-0.35819500000000004,-1.8696,-0.010685,0.30282
dataset1,record_overall,,tqwt_minValue_dec_23,756,-0.4614690436507936,0.3381876282400416,-0.39174,-2.7939,-0.013146,0.35961
dataset1,record_overall,,tqwt_minValue_dec_24,756,-0.5822695727513227,0.46715479857940334,-0.42976000000000003,-3.0724,-0.013625,0.5071650000000001
dataset1,record_overall,,tqwt_minValue_dec_25,756,-0.6537715833333333,0.5500744186821769,-0.48497999999999997,-2.7283,-0.0128,0.6884225
dataset1,record_overall,,tqwt_minValue_dec_26,756,-0.5937428996031746,0.57790041009091,-0.400755,-3.0322,-0.0066154,0.665945
dataset1,record_overall,,tqwt_minValue_dec_27,756,-0.42629975,0.577297570869208,-0.23296,-4.3053,-0.0052376,0.45802475
dataset1,record_overall,,tqwt_minValue_dec_28,756,-0.27455074484126984,0.44512233548296226,-0.136495,-4.0425,-0.0029038,0.23899425000000002
dataset1,record_overall,,tqwt_minValue_dec_29,756,-0.1723298812169312,0.30329526310156596,-0.091918,-4.4434,-0.0025189,0.13672825
dataset1,record_overall,,tqwt_minValue_dec_30,756,-0.13782468478835977,0.19413097515047223,-0.08353949999999999,-3.0623,-0.0024309,0.11908999999999999
dataset1,record_overall,,tqwt_minValue_dec_31,756,-0.12356232063492065,0.16335036239225548,-0.069936,-1.8734,-0.0019968,0.11052000000000001
dataset1,record_overall,,tqwt_minValue_dec_32,756,-0.11963938835978835,0.19023694227765073,-0.0618765,-3.4851,-0.0018959,0.10724725000000002
dataset1,record_overall,,tqwt_minValue_dec_33,756,-0.10464148478835979,0.1746781034864386,-0.0513485,-2.7686,-0.0015876,0.094032
dataset1,record_overall,,tqwt_minValue_dec_34,756,-0.09334561526455025,0.14692861209387853,-0.0437235,-1.3386,-0.00074644,0.0855065
dataset1,record_overall,,tqwt_minValue_dec_35,756,-0.09142162133597884,0.1474116671157674,-0.0407955,-1.3902,-0.00053469,0.08562525
dataset1,record_overall,,tqwt_minValue_dec_36,756,-0.229215052473545,0.3699685915476013,-0.088305,-3.021,-0.00044561,0.24936850000000002
dataset1,record_overall,,tqwt_maxValue_dec_1,756,0.041766837632275136,0.03606950608344924,0.030819,3.73e-05,0.20079,0.044171749999999996
dataset1,record_overall,,tqwt_maxValue_dec_2,756,0.02519498798941799,0.021500718150335954,0.0198055,2.24e-05,0.17757,0.024099250000000003
dataset1,record_overall,,tqwt_maxValue_dec_3,756,0.029413036917989414,0.02600060708929831,0.023099500000000002,2.83e-05,0.23536,0.02767525
dataset1,record_overall,,tqwt_maxValue_dec_4,756,0.03487716608465609,0.0330200634640947,0.027989,2.56e-05,0.32234,0.03401825
dataset1,record_overall,,tqwt_maxValue_dec_5,756,0.04245189551587302,0.043500149070549825,0.0315485,3.44e-05,0.52462,0.04114525
dataset1,record_overall,,tqwt_maxValue_dec_6,756,0.04397034002645502,0.04606634118547542,0.033038,3.31e-05,0.66581,0.0453625
dataset1,record_overall,,tqwt_maxValue_dec_7,756,0.047353770462962956,0.0385540991075102,0.038918999999999995,6.77e-05,0.3648,0.05067949999999999
dataset1,record_overall,,tqwt_maxValue_dec_8,756,0.05929725744708995,0.0462909656546399,0.0516365,0.00022083,0.44978,0.06162725
dataset1,record_overall,,tqwt_maxValue_dec_9,756,0.07091140207671957,0.05354962964541503,0.061437000000000005,0.00036167,0.32869,0.07553699999999999
dataset1,record_overall,,tqwt_maxValue_dec_10,756,0.07464621712962963,0.05754637634541196,0.0627515,0.00051195,0.38282,0.07556874999999999
dataset1,record_overall,,tqwt_maxValue_dec_11,756,0.07872362899470899,0.06413580642899948,0.060889,0.00057572,0.40944,0.07430375
dataset1,record_overall,,tqwt_maxValue_dec_12,756,0.11281338461640211,0.09561863894980668,0.0871245,0.00071937,0.65834,0.10505250000000001
dataset1,record_overall,,tqwt_maxValue_dec_13,756,0.19320613240740742,0.15575712342085357,0.1522,0.0019961,1.1416,0.19424124999999998
dataset1,record_overall,,tqwt_maxValue_dec_14,756,0.30208187976190476,0.21590504162966134,0.26213,0.0025474,1.1116,0.31994500000000003
dataset1,record_overall,,tqwt_maxValue_dec_15,756,0.3874048538359789,0.2627511876743201,0.35495,0.0032612,1.3822,0.41434000000000004
dataset1,record_overall,,tqwt_maxValue_dec_16,756,0.4778599082010582,0.3123627309998039,0.430045,0.0046702,1.8652,0.48891249999999997
dataset1,record_overall,,tqwt_maxValue_dec_17,756,0.5998253711640212,0.36267714103902354,0.5869500000000001,0.0066896,2.418,0.5630475000000001
dataset1,record_overall,,tqwt_maxValue_dec_18,756,0.6472650753968254,0.38680202603822766,0.612635,0.009279,2.1475,0.5614975
dataset1,record_overall,,tqwt_maxValue_dec_19,756,0.5409025462962963,0.3427756355916391,0.475645,0.010051,2.1132,0.4692700000000001
dataset1,record_overall,,tqwt_maxValue_dec_20,756,0.43023965595238095,0.26945989150953387,0.399395,0.0083773,2.5278,0.339105
dataset1,record_overall,,tqwt_maxValue_dec_21,756,0.387307488095238,0.24918993508107526,0.35745,0.0078194,1.8161,0.3113125
dataset1,record_overall,,tqwt_maxValue_dec_22,756,0.39631303835978837,0.2547513628751094,0.36350499999999997,0.010685,1.9364,0.3073650000000001
dataset1,record_overall,,tqwt_maxValue_dec_23,756,0.46202205291005294,0.3356189549088773,0.39247,0.013146,2.8674,0.353755
dataset1,record_overall,,tqwt_maxValue_dec_24,756,0.5833460529100528,0.4656672934612298,0.42821,0.013625,3.0011,0.5145150000000001
dataset1,record_overall,,tqwt_maxValue_dec_25,756,0.6534556481481482,0.5492794544339364,0.483055,0.012228,2.7435,0.6984475
dataset1,record_overall,,tqwt_maxValue_dec_26,756,0.5928262817460318,0.5770402851137039,0.40365,0.006769,3.0699,0.6651674999999999
dataset1,record_overall,,tqwt_maxValue_dec_27,756,0.423847867063492,0.5747150657046509,0.226105,0.0041435,4.0801,0.45145199999999996
dataset1,record_overall,,tqwt_maxValue_dec_28,756,0.27231113981481486,0.44451161902754,0.1311,0.0027706,4.1044,0.23087125
dataset1,record_overall,,tqwt_maxValue_dec_29,756,0.17117767579365076,0.3035547953810184,0.086795,0.0025,4.4722,0.13627499999999998
dataset1,record_overall,,tqwt_maxValue_dec_30,756,0.1372711335978836,0.19486561678609152,0.0785295,0.0024309,3.0671,0.11790374999999999
dataset1,record_overall,,tqwt_maxValue_dec_31,756,0.1221761925925926,0.16194544510372647,0.06709,0.0021897,1.885,0.10893975000000003
dataset1,record_overall,,tqwt_maxValue_dec_32,756,0.1190741167989418,0.1844039656170807,0.0605415,0.0021319,3.2228,0.1110255
dataset1,record_overall,,tqwt_maxValue_dec_33,756,0.1040481291005291,0.182855796431983,0.0488385,0.0014217,3.1501,0.08719175
dataset1,record_overall,,tqwt_maxValue_dec_34,756,0.09425586604497355,0.14905654246251637,0.042243,0.00094193,1.3642,0.08016875000000001
dataset1,record_overall,,tqwt_maxValue_dec_35,756,0.09305921301587301,0.15252054985461708,0.03843,0.00071864,1.3379,0.08421550000000001
dataset1,record_overall,,tqwt_maxValue_dec_36,756,0.2255532562301587,0.3940791711441543,0.077166,-0.01227,3.6817,0.27015849999999997
dataset1,record_overall,,tqwt_skewnessValue_dec_1,756,0.14300804744708986,12.100285883599343,0.0020606,-82.7803,80.9341,0.556435
dataset1,record_overall,,tqwt_skewnessValue_dec_2,756,0.030596395714285688,4.5796037054397445,0.00137595,-32.1324,33.6972,0.08060975000000001
dataset1,record_overall,,tqwt_skewnessValue_dec_3,756,0.008353048055556086,0.16980865045037327,3.155e-17,-1.3257,3.8019,0.005766325
dataset1,record_overall,,tqwt_skewnessValue_dec_4,756,0.011769306679894178,2.427900104178465,0.0018901,-16.1391,19.9388,0.041517750000000006
dataset1,record_overall,,tqwt_skewnessValue_dec_5,756,0.0018790501587286578,0.1011264757819719,0.0,-0.83999,2.3716,0.004189575
dataset1,record_overall,,tqwt_skewnessValue_dec_6,756,0.01510578992063493,1.1144883608033844,0.00032767,-9.0356,13.2792,0.03684675
dataset1,record_overall,,tqwt_skewnessValue_dec_7,756,-0.0015667946825396824,0.30329179828330016,-0.00142385,-4.3636,2.3228,0.032124
dataset1,record_overall,,tqwt_skewnessValue_dec_8,756,0.000723298571428522,0.035978234332197705,-4.47e-18,-0.45751,0.76592,0.0026642000000000002
dataset1,record_overall,,tqwt_skewnessValue_dec_9,756,0.0010534924338624343,0.12329248399503384,0.000122505,-2.7162,1.2454,0.019912525
dataset1,record_overall,,tqwt_skewnessValue_dec_10,756,-0.0023320024867724888,0.17836018910001664,0.0007155950000000001,-4.1256,1.0664,0.024519
dataset1,record_overall,,tqwt_skewnessValue_dec_11,756,-0.002594025489417993,0.1851275361834956,-0.00041589999999999997,-2.6075,0.95558,0.045963500000000004
dataset1,record_overall,,tqwt_skewnessValue_dec_12,756,0.0001103725661375863,0.04869961701348465,2.955e-18,-0.55739,0.68588,0.0028195100000000003
dataset1,record_overall,,tqwt_skewnessValue_dec_13,756,0.00021746886243384714,0.011904061157894597,-1.4200000000000001e-18,-0.12697,0.11277,0.001291625
dataset1,record_overall,,tqwt_skewnessValue_dec_14,756,0.00036010347883597924,0.029431886840484617,-5.455e-05,-0.20818,0.44141,0.011184550000000001
dataset1,record_overall,,tqwt_skewnessValue_dec_15,756,-0.0005836260052910052,0.030928683217981496,-7.05e-06,-0.18685,0.2489,0.011239875
dataset1,record_overall,,tqwt_skewnessValue_dec_16,756,0.00018696156084656036,0.011752678066307455,1.225e-18,-0.15295,0.068693,0.0010559375
dataset1,record_overall,,tqwt_skewnessValue_dec_17,756,-0.0003649439153439136,0.014363306182322884,9.115e-19,-0.23732,0.15612,0.0005412325
dataset1,record_overall,,tqwt_skewnessValue_dec_18,756,5.4051785714287315e-05,0.009002819369477078,-4.4e-18,-0.058086,0.10386,0.0007194425
dataset1,record_overall,,tqwt_skewnessValue_dec_19,756,-8.212787037037043e-05,0.03182375147275978,0.00017923,-0.43012,0.19859,0.00869095
dataset1,record_overall,,tqwt_skewnessValue_dec_20,756,-0.00016501452380952218,0.015497585011903046,1.315e-18,-0.31226,0.058292,0.0008613225
dataset1,record_overall,,tqwt_skewnessValue_dec_21,756,-0.0006980031746031741,0.012914383115664733,1.0650000000000001e-18,-0.21353,0.089913,0.000496225
dataset1,record_overall,,tqwt_skewnessValue_dec_22,756,0.00019132228439153686,0.015231467595964108,2.0720000000000002e-18,-0.26948,0.14755,0.0008371725
dataset1,record_overall,,tqwt_skewnessValue_dec_23,756,0.00012027331481481375,0.011581046376364514,4.73e-18,-0.13511,0.15063,0.0009232725
dataset1,record_overall,,tqwt_skewnessValue_dec_24,756,-0.004947098554232803,0.13738160062256768,3.6000000000000003e-20,-3.508,0.36553,0.00036171749999999996
dataset1,record_overall,,tqwt_skewnessValue_dec_25,756,-0.014735805206349201,0.3440677469427584,0.0,-5.7225,3.8141,0.0002922125
dataset1,record_overall,,tqwt_skewnessValue_dec_26,756,0.011726051802910057,0.5448493170590346,-6.7300000000000004e-18,-4.7193,8.5197,0.0007485975
dataset1,record_overall,,tqwt_skewnessValue_dec_27,756,0.006372667579365079,1.633273157679652,4.9800000000000004e-05,-7.8421,7.4391,0.10199949999999999
dataset1,record_overall,,tqwt_skewnessValue_dec_28,756,-0.0502953762830688,1.8338478302510415,-0.00026562,-6.8184,6.9141,0.2702825
dataset1,record_overall,,tqwt_skewnessValue_dec_29,756,-0.04901217494708994,1.690707994191259,5.73e-05,-6.0477,6.386,0.3965575
dataset1,record_overall,,tqwt_skewnessValue_dec_30,756,0.00038579144179894147,0.3627066034100855,-1.67e-17,-3.2101,2.9838,0.030337000000000003
dataset1,record_overall,,tqwt_skewnessValue_dec_31,756,-0.07959436519841269,1.266471932382777,-0.00026565,-4.917,4.9183,0.30276000000000003
dataset1,record_overall,,tqwt_skewnessValue_dec_32,756,-0.05118541376984128,1.219599993417301,-0.00256705,-4.3634,4.4768,0.2215025
dataset1,record_overall,,tqwt_skewnessValue_dec_33,756,-0.05473320089947091,1.2672138429596758,-0.002297,-4.1753,4.22,0.38954
dataset1,record_overall,,tqwt_skewnessValue_dec_34,756,-0.041839840238095234,1.4319794763506464,-0.0031251,-3.8639,4.0483,0.7742150000000001
dataset1,record_overall,,tqwt_skewnessValue_dec_35,756,-0.01561512121693122,1.4515349642497868,-0.0055171000000000005,-3.6064,3.5372,0.8872525
dataset1,record_overall,,tqwt_skewnessValue_dec_36,756,-0.005241511600529087,4.448635078642492,0.0488185,-9.0057,10.9734,1.9498875
dataset1,record_overall,,tqwt_kurtosisValue_dec_1,756,1059.1466115079365,3522.5285622247975,21.611449999999998,2.5076,29579.9219,242.90445
dataset1,record_overall,,tqwt_kurtosisValue_dec_2,756,377.35743862433867,1514.8084880022395,11.398050000000001,2.8442,11610.6386,20.752725
dataset1,record_overall,,tqwt_kurtosisValue_dec_3,756,328.9278601851852,1338.602186785863,10.27055,2.9596,9998.0361,12.031849999999997
dataset1,record_overall,,tqwt_kurtosisValue_dec_4,756,317.9944388888889,1275.2287767760447,9.53095,3.0161,9385.5131,11.25815
dataset1,record_overall,,tqwt_kurtosisValue_dec_5,756,305.03600701058195,1211.2965763811426,9.00195,3.1529,8866.2897,11.405325
dataset1,record_overall,,tqwt_kurtosisValue_dec_6,756,172.3627462962963,821.740614756108,7.6747499999999995,2.9288,6810.2903,8.03875
dataset1,record_overall,,tqwt_kurtosisValue_dec_7,756,40.40866190476191,239.548628498789,5.9666,2.6167,3297.5142,4.731425000000001
dataset1,record_overall,,tqwt_kurtosisValue_dec_8,756,15.06451322751323,75.86517599427688,5.3686,2.5801,1611.3751,3.124325
dataset1,record_overall,,tqwt_kurtosisValue_dec_9,756,12.107315608465608,77.37022953272167,4.92165,2.2365,1705.9471,2.5421500000000012
dataset1,record_overall,,tqwt_kurtosisValue_dec_10,756,11.757944841269843,74.59497431754603,4.5926,2.0999,1614.3596,2.3567249999999995
dataset1,record_overall,,tqwt_kurtosisValue_dec_11,756,11.871530423280424,39.125733145493534,5.0158,2.1322,684.873,3.33645
dataset1,record_overall,,tqwt_kurtosisValue_dec_12,756,9.529079761904763,36.34916828685629,3.82815,1.7239,511.7211,2.730075
dataset1,record_overall,,tqwt_kurtosisValue_dec_13,756,3.741615211640212,4.8212018177322475,3.0241,1.6678,90.4781,1.140075
dataset1,record_overall,,tqwt_kurtosisValue_dec_14,756,3.33231335978836,2.962966540446928,2.9531,1.7034,74.4358,0.99925
dataset1,record_overall,,tqwt_kurtosisValue_dec_15,756,3.2702896825396826,2.049877125556594,2.9305000000000003,1.7593,40.9784,1.0326749999999998
dataset1,record_overall,,tqwt_kurtosisValue_dec_16,756,2.9954719576719575,1.444226738470538,2.66835,1.6006,26.9184,1.040425
dataset1,record_overall,,tqwt_kurtosisValue_dec_17,756,2.71067791005291,1.3106529438338215,2.42525,1.5729,26.5741,0.8494999999999999
dataset1,record_overall,,tqwt_kurtosisValue_dec_18,756,2.6082291005291007,1.229085970438275,2.36945,1.5644,25.4156,0.7892000000000001
dataset1,record_overall,,tqwt_kurtosisValue_dec_19,756,2.5534570105820107,1.0610680136571906,2.3800499999999998,1.5329,20.0131,0.6780499999999998
dataset1,record_overall,,tqwt_kurtosisValue_dec_20,756,2.4320013227513226,0.8925225701182202,2.2904,1.5256,17.1051,0.7620500000000001
dataset1,record_overall,,tqwt_kurtosisValue_dec_21,756,2.300005687830688,0.8685056530223878,2.1696999999999997,1.5224,14.0507,0.7192499999999997
dataset1,record_overall,,tqwt_kurtosisValue_dec_22,756,2.183110582010582,0.7964457970900733,2.0023999999999997,1.4207,12.2256,0.6859250000000001
dataset1,record_overall,,tqwt_kurtosisValue_dec_23,756,2.1765424603174606,1.709859648067283,1.9358499999999998,1.522,42.5382,0.6235499999999998
dataset1,record_overall,,tqwt_kurtosisValue_dec_24,756,2.5952497354497357,5.979130713431891,1.83425,1.5098,118.3296,0.551825
dataset1,record_overall,,tqwt_kurtosisValue_dec_25,756,6.782668121693122,31.707013707795525,1.8199,1.4996,359.5606,0.5715499999999998
dataset1,record_overall,,tqwt_kurtosisValue_dec_26,756,15.766941798941797,45.2473041146565,1.90755,1.4824,395.3477,1.3841000000000003
dataset1,record_overall,,tqwt_kurtosisValue_dec_27,756,21.02605423280423,43.71689755168473,3.07505,1.3427,355.5161,10.315125
dataset1,record_overall,,tqwt_kurtosisValue_dec_28,756,26.237250793650794,42.220693424273634,5.5863,1.5098,239.7888,26.549400000000002
dataset1,record_overall,,tqwt_kurtosisValue_dec_29,756,22.84033716931217,32.626464115413505,7.06275,1.5317,203.3113,26.37805
dataset1,record_overall,,tqwt_kurtosisValue_dec_30,756,18.587887566137564,25.537464205900186,6.0774,1.5829,121.5429,18.589225
dataset1,record_overall,,tqwt_kurtosisValue_dec_31,756,13.872017592592591,20.046029361468133,4.77085,1.7472,102.207,10.11055
dataset1,record_overall,,tqwt_kurtosisValue_dec_32,756,12.218952777777778,17.783641533265556,4.30045,1.7895,85.5717,7.939125000000001
dataset1,record_overall,,tqwt_kurtosisValue_dec_33,756,12.375334656084657,16.341665413087917,4.74145,1.6287,73.5322,9.086950000000002
dataset1,record_overall,,tqwt_kurtosisValue_dec_34,756,14.79923029100529,15.7225021357734,6.7257,1.8617,62.0073,18.256125
dataset1,record_overall,,tqwt_kurtosisValue_dec_35,756,14.751558730158731,14.432979067499451,7.334250000000001,1.9559,57.5443,18.7539
dataset1,record_overall,,tqwt_kurtosisValue_dec_36,756,31.48111031746032,34.23099125383853,10.637250000000002,2.364,156.4237,57.176575
dataset1,record_by_label,0,PPE,192,0.7674338541666667,0.1594155167013937,0.8162849999999999,0.10348,0.90766,0.058620000000000005
dataset1,record_by_label,0,DFA,192,0.6638655729166668,0.06569904245706143,0.6545799999999999,0.54532,0.83561,0.09162499999999996
dataset1,record_by_label,0,RPDE,192,0.43080723958333333,0.1327926633672684,0.41123,0.17873,0.72706,0.20908250000000006
dataset1,record_by_label,0,numPulses,192,372.2447916666667,116.21782884895391,375.5,149.0,907.0,147.25
dataset1,record_by_label,0,numPeriodsPulses,192,371.03125,115.96790069733348,374.0,148.0,905.0,146.5
dataset1,record_by_label,0,meanPeriodPulses,192,0.005698786083333333,0.001995183764860499,0.0050709794999999995,0.002107089,0.012965576,0.00209831
dataset1,record_by_label,0,stdDevPeriodPulses,192,0.0002904147239583333,0.0006098030959808022,5.57e-05,1.06e-05,0.003160798,7.093625e-05
dataset1,record_by_label,0,locPctJitter,192,0.00140515625,0.0012504817821543824,0.001005,0.00021,0.00775,0.0009575
dataset1,record_by_label,0,locAbsJitter,192,9.060364583333333e-06,1.0313001434543493e-05,5.735e-06,6.86e-07,8.56e-05,7.7425e-06
dataset1,record_by_label,0,rapJitter,192,0.00031390625,0.000431326763029186,0.00015,2e-05,0.00302,0.0002375
dataset1,record_by_label,0,ppq5Jitter,192,0.0006150520833333333,0.0006809202253524757,0.00038,5e-05,0.00545,0.00043250000000000005
dataset1,record_by_label,0,ddpJitter,192,0.0009419270833333334,0.00129360081678598,0.00044,5e-05,0.00907,0.0007125
dataset1,record_by_label,0,locShimmer,192,0.055572916666666666,0.04179337024797257,0.0426,0.00656,0.21267,0.042757500000000004
dataset1,record_by_label,0,locDbShimmer,192,0.49093749999999997,0.3681508003252264,0.384,0.057,1.935,0.39125
dataset1,record_by_label,0,apq3Shimmer,192,0.029462135416666663,0.022120071246734804,0.02155,0.00335,0.11716,0.023837500000000005
dataset1,record_by_label,0,apq5Shimmer,192,0.034238177083333335,0.025874219280224618,0.025564999999999997,0.00415,0.1289,0.028430000000000004
dataset1,record_by_label,0,apq11Shimmer,192,0.0421459375,0.02834061186339993,0.033155000000000004,0.00522,0.14641,0.03227
dataset1,record_by_label,0,ddaShimmer,192,0.08838593750000001,0.06635978170088222,0.06466,0.01004,0.35147,0.071505
dataset1,record_by_label,0,meanAutoCorrHarmonicity,192,0.9738299270833334,0.04933353363351874,0.9910795,0.677606,0.999382,0.014888250000000047
dataset1,record_by_label,0,meanNoiseToHarmHarmonicity,192,0.033169546875000004,0.07373759576144599,0.0090305,0.000618,0.511002,0.015649
dataset1,record_by_label,0,meanHarmToNoiseHarmonicity,192,20.874354166666667,5.240012459477547,22.044,3.415,33.197,5.874499999999998
dataset1,record_by_label,0,minIntensity,192,75.00425499880208,4.483064512335731,76.354151575,36.27766642,80.22951049,3.3572734150000088
dataset1,record_by_label,0,maxIntensity,192,78.7019759303125,2.7446171622796713,79.50627992,66.11453768,82.48451787,2.4838865624999897
dataset1,record_by_label,0,meanIntensity,192,77.0724145722396,3.025220082584282,78.00437339999999,64.22728091,81.24443613,2.350544832500006
dataset1,record_by_label,0,f1,192,716.1434779151042,123.48474994962751,711.87849565,413.7350847,1015.524047,201.59035295000012
dataset1,record_by_label,0,f2,192,1304.27515686875,191.65159425093108,1271.8194604999999,847.1685405,1922.747225,249.83894125000006
dataset1,record_by_label,0,f3,192,2529.402525583333,386.1339180319658,2577.136917,1521.834586,3338.51402,418.8295142500001
dataset1,record_by_label,0,f4,192,3538.7302531354167,355.7454134287268,3536.2897185,2471.996546,4312.833937,575.9145342499996
dataset1,record_by_label,0,b1,192,199.44256128828124,414.9811480527115,128.62887545,15.06660747,4744.875736,118.77237318750001
dataset1,record_by_label,0,b2,192,313.28744065109373,495.44421897083595,162.29145685,20.87438014,3515.136283,186.270717725
dataset1,record_by_label,0,b3,192,639.3084470644271,944.035207376071,281.8849302,29.5591228,6116.039922,447.521665875
dataset1,record_by_label,0,b4,192,577.1932195484895,833.8625542310396,296.35083925000004,46.19823284,5776.764401,413.3854715750001
dataset1,record_by_label,0,GQ_prc5_95,192,0.93482734375,0.1355187384725839,1.0,0.22472,1.0,0.06202750000000001
dataset1,record_by_label,0,GQ_std_cycle_open,192,23.9472109375,27.840375770524645,10.45415,1.7355,168.5539,26.143924999999996
dataset1,record_by_label,0,GQ_std_cycle_closed,192,2.9504264583333337,6.421989930909303,0.0,0.0,33.8438,2.5031
dataset1,record_by_label,0,GNE_mean,192,1.1966934895833334,0.50352249119589,1.09775,0.62655,4.9576,0.3827950000000001
dataset1,record_by_label,0,GNE_std,192,0.20805629687500002,0.17128337170730992,0.16929,0.023746,1.6541,0.14598749999999996
dataset1,record_by_label,0,GNE_SNR_TKEO,192,0.15671749479166666,0.10180578143829432,0.13853,0.07705,1.0672,0.0382575
dataset1,record_by_label,0,GNE_SNR_SEO,192,1666559.1660197917,353854.4306147059,1677206.88,430789.4051,2610535.537,441098.92024999997
