dataset,scope,label_value,feature,n,mean,std,median,min,max,IQR
dataset1,subject_overall,,tqwt_medianValue_dec_25,252,0.00035083394973545016,0.002594241169317894,0.0,-0.009382299999999998,0.0196885,0.0006537275000000002
dataset1,subject_overall,,tqwt_medianValue_dec_26,252,-4.240377805555602e-05,0.001745793645765532,2.9700000000000004e-19,-0.013106033333333334,0.0065051,0.00018725416666666672
dataset1,subject_overall,,tqwt_medianValue_dec_27,252,0.00021593599735449736,0.004403872506623003,2.6754999999999997e-05,-0.029228,0.029312933333333333,0.0008129891666666667
dataset1,subject_overall,,tqwt_medianValue_dec_28,252,-0.0005229328690476191,0.007254871975324505,9.143333333333334e-06,-0.06534826666666667,0.030742666666666668,0.00037331833333333335
dataset1,subject_overall,,tqwt_medianValue_dec_29,252,-0.0002589145171957671,0.0035952291759142165,-1.1938333333333332e-05,-0.054313129999999994,0.006693766666666667,0.0002879433333333333
dataset1,subject_overall,,tqwt_medianValue_dec_30,252,3.678921878306877e-05,0.000600286265147941,-2.395e-20,-0.0022651,0.006431333333333334,9.792333333333335e-05
dataset1,subject_overall,,tqwt_medianValue_dec_31,252,5.720321560846564e-05,0.0009401583832530595,-2.01333333333333e-06,-0.0030082666666666666,0.0060697,0.00037080749999999997
dataset1,subject_overall,,tqwt_medianValue_dec_32,252,-2.132178571428553e-06,0.0012299634413402184,1.0156666666666667e-05,-0.015251333333333334,0.0043426333333333325,0.0003130925
dataset1,subject_overall,,tqwt_medianValue_dec_33,252,1.504070105820106e-05,0.001132355611725873,-1.4140000000000005e-05,-0.009133299999999999,0.007281663333333334,0.0003099758333333333
dataset1,subject_overall,,tqwt_medianValue_dec_34,252,6.661572751322758e-06,0.0012277747771498387,-4.433333333333329e-06,-0.0128083,0.0083899,0.00022397333333333333
dataset1,subject_overall,,tqwt_medianValue_dec_35,252,6.544228174603178e-05,0.001155618616710941,2.6316666666666667e-06,-0.008585566666666667,0.008649800000000001,0.00019752333333333333
dataset1,subject_overall,,tqwt_medianValue_dec_36,252,-0.005152842724867724,0.007403643847861372,-0.0020286333333333333,-0.042561666666666664,0.016462266666666666,0.014098156666666667
dataset1,subject_overall,,tqwt_meanValue_dec_1,252,-4.218212698412699e-22,3.601024365198852e-21,-2.6166666666666677e-22,-1.1023333333333333e-20,1.6863333333333334e-20,3.491916666666666e-21
dataset1,subject_overall,,tqwt_meanValue_dec_2,252,-1.4819291005291044e-23,3.3532683139250065e-21,-8.299999999999999e-23,-1.3633333333333333e-20,1.4133333333333334e-20,3.1245833333333338e-21
dataset1,subject_overall,,tqwt_meanValue_dec_3,252,-9.325842989417992e-23,4.156377946220871e-21,8.499999999999989e-23,-2.68e-20,1.49e-20,2.7120833333333336e-21
dataset1,subject_overall,,tqwt_meanValue_dec_4,252,1.5560647751322748e-22,4.744981081345883e-21,-1.5996666666666666e-22,-1.9593333333333334e-20,2.6166666666666668e-20,4.12725e-21
dataset1,subject_overall,,tqwt_meanValue_dec_5,252,3.546514285714286e-22,5.627963930755893e-21,-3.326666666666666e-24,-2.2333333333333332e-20,3.5211333333333337e-20,2.8627500000000004e-21
dataset1,subject_overall,,tqwt_meanValue_dec_6,252,3.5918726190476194e-22,7.920744937094515e-21,6.984833333333334e-23,-2.4158666666666664e-20,3.113333333333333e-20,6.7995e-21
dataset1,subject_overall,,tqwt_meanValue_dec_7,252,-1.6018550132275134e-21,1.8766994914140724e-20,-3.658333333333333e-22,-1.1551333333333335e-19,6.523333333333334e-20,1.1268333333333331e-20
dataset1,subject_overall,,tqwt_meanValue_dec_8,252,1.0271164021164058e-22,1.579157963208192e-20,2.7700000000000013e-23,-5.0869999999999995e-20,1.107e-19,9.705833333333335e-21
dataset1,subject_overall,,tqwt_meanValue_dec_9,252,3.6748412698412684e-22,2.1506025397638923e-20,1.9933333333333368e-22,-7.983333333333334e-20,9.006666666666667e-20,1.5902749999999998e-20
dataset1,subject_overall,,tqwt_meanValue_dec_10,252,2.217592592592583e-23,2.1716838989869572e-20,5.916666666666671e-23,-7.93e-20,1.1003333333333332e-19,1.6758583333333332e-20
dataset1,subject_overall,,tqwt_meanValue_dec_11,252,1.048903835978836e-21,4.5541458399005196e-20,-3.038333333333335e-22,-2.796666666666667e-19,2.743333333333333e-19,2.914666666666667e-20
dataset1,subject_overall,,tqwt_meanValue_dec_12,252,2.1613902116402138e-21,6.790919637562505e-20,-9.496666666666666e-22,-2.9666666666666663e-19,3.6e-19,5.024591666666667e-20
dataset1,subject_overall,,tqwt_meanValue_dec_13,252,-2.7008365079365057e-21,1.5393167816631787e-19,-1.587833333333336e-21,-6.873333333333333e-19,9.193333333333335e-19,8.883333333333334e-20
dataset1,subject_overall,,tqwt_meanValue_dec_14,252,2.8414788359788402e-21,2.5118030188228e-19,3.678333333333334e-21,-1.56e-18,8.086666666666667e-19,1.675e-19
dataset1,subject_overall,,tqwt_meanValue_dec_15,252,3.1069947089947053e-21,4.14885145694382e-19,1.3783333333333335e-20,-3.1e-18,1.5476666666666666e-18,2.740758333333334e-19
dataset1,subject_overall,,tqwt_meanValue_dec_16,252,2.0682862433862438e-20,2.5383468624879103e-19,2.52e-21,-7.519999999999999e-19,2.7566666666666666e-18,1.35015e-19
dataset1,subject_overall,,tqwt_meanValue_dec_17,252,2.349417989417988e-21,2.41631911963687e-19,9.616666666666641e-22,-1.1533333333333334e-18,8.163333333333332e-19,1.7235916666666667e-19
dataset1,subject_overall,,tqwt_meanValue_dec_18,252,-7.433219576719576e-20,6.8034477178345305e-19,-2.777000000000004e-20,-2.73e-18,3.643333333333333e-18,5.579166666666666e-19
dataset1,subject_overall,,tqwt_meanValue_dec_19,252,-5.95877380952381e-20,9.597473098521024e-19,-8.71666666666669e-21,-4.1533333333333336e-18,3.573666666666667e-18,6.72e-19
dataset1,subject_overall,,tqwt_meanValue_dec_20,252,4.275846560846554e-21,2.2610694950521255e-19,-3.3100000000000003e-21,-7.398666666666667e-19,1.2236666666666666e-18,2.1201666666666668e-19
dataset1,subject_overall,,tqwt_meanValue_dec_21,252,-7.882212962962967e-21,5.746956978254956e-19,-1.0166666666666665e-20,-2.3233333333333337e-18,2.3933333333333333e-18,4.625416666666666e-19
dataset1,subject_overall,,tqwt_meanValue_dec_22,252,6.96746031746031e-22,7.147982022277997e-19,-1.3083333333333337e-20,-3.1333333333333332e-18,2.1376666666666667e-18,6.194999999999999e-19
dataset1,subject_overall,,tqwt_meanValue_dec_23,252,-9.884867724867716e-21,1.0624583850764824e-18,-5.593333333333334e-20,-4.83e-18,5.863333333333333e-18,7.331166666666666e-19
dataset1,subject_overall,,tqwt_meanValue_dec_24,252,-1.9359784391534394e-20,5.046074356992536e-19,-8.911666666666673e-21,-2.5813333333333334e-18,1.81e-18,3.3477499999999997e-19
dataset1,subject_overall,,tqwt_meanValue_dec_25,252,-4.410779100529102e-20,5.371581032949057e-19,-9.369999999999999e-21,-2.465e-18,1.928333333333333e-18,3.5108e-19
dataset1,subject_overall,,tqwt_meanValue_dec_26,252,-5.366214285714284e-20,1.1792205013734662e-18,-1.4250000000000004e-20,-5.436666666666667e-18,6.1266666666666664e-18,4.595833333333335e-19
dataset1,subject_overall,,tqwt_meanValue_dec_27,252,7.631408730158727e-20,1.6553511026628795e-18,3.5166666666666666e-21,-7.648e-18,1.6566666666666666e-17,2.7646666666666663e-19
dataset1,subject_overall,,tqwt_meanValue_dec_28,252,-5.939166666666665e-20,1.3278882673024605e-18,9.371666666666666e-21,-1.6406666666666667e-17,5.143333333333333e-18,2.3148333333333333e-19
dataset1,subject_overall,,tqwt_meanValue_dec_29,252,1.3848108465608454e-21,5.561049849002016e-19,3.653333333333334e-21,-2.7716666666666666e-18,6.535666666666667e-18,1.1767e-19
dataset1,subject_overall,,tqwt_meanValue_dec_30,252,6.4917962962962934e-21,2.3200214557223846e-19,-8.500000000000011e-22,-1.0933333333333333e-18,1.06e-18,1.1378333333333332e-19
dataset1,subject_overall,,tqwt_meanValue_dec_31,252,-1.1706957671957671e-20,2.6431759579431e-19,4.666666666666691e-22,-1.2976666666666667e-18,1.4173333333333335e-18,1.3040916666666667e-19
dataset1,subject_overall,,tqwt_meanValue_dec_32,252,-1.6809608465608475e-20,4.800370982663829e-19,-8.568333333333333e-21,-3.548e-18,2.4773333333333334e-18,2.1253333333333335e-19
dataset1,subject_overall,,tqwt_meanValue_dec_33,252,-5.3081018518518525e-20,7.723780789775552e-19,-7.066666666666672e-22,-1.0668333333333334e-17,1.2910000000000001e-18,1.305166666666667e-19
dataset1,subject_overall,,tqwt_meanValue_dec_34,252,-4.7920431216931224e-20,4.0792337286961267e-19,1.283333333333337e-22,-4.57e-18,8.88e-19,9.628333333333333e-20
dataset1,subject_overall,,tqwt_meanValue_dec_35,252,-7.825589947089945e-21,2.931293953236287e-19,3.2916666666666662e-21,-1.8256666666666667e-18,1.2836666666666668e-18,1.1789166666666666e-19
dataset1,subject_overall,,tqwt_meanValue_dec_36,252,-0.005193314984126984,0.007210183424401652,-0.0016616466666666664,-0.04722466666666667,0.010616740000000001,0.01392522
dataset1,subject_overall,,tqwt_stdValue_dec_1,252,0.0015938745634920637,0.0014742190707038572,0.0011331166666666667,9.52e-06,0.009085133333333334,0.001288295
dataset1,subject_overall,,tqwt_stdValue_dec_2,252,0.0018165864285714284,0.0018221304745857064,0.00124595,5.896666666666667e-06,0.010735766666666667,0.0016937049999999998
dataset1,subject_overall,,tqwt_stdValue_dec_3,252,0.0024511855687830686,0.0025045899230768886,0.0017607500000000002,6.1366666666666675e-06,0.018782033333333333,0.0023919375
dataset1,subject_overall,,tqwt_stdValue_dec_4,252,0.003284361759259259,0.003568399965289726,0.0024002166666666665,6.8e-06,0.030231666666666667,0.0036184249999999998
dataset1,subject_overall,,tqwt_stdValue_dec_5,252,0.004179045092592593,0.004909590552017954,0.0029260166666666668,7.666666666666667e-06,0.04420433333333334,0.004692684999999999
dataset1,subject_overall,,tqwt_stdValue_dec_6,252,0.004737826243386244,0.00511612632572427,0.003253283333333333,9.633333333333333e-06,0.053155,0.0053202325
dataset1,subject_overall,,tqwt_stdValue_dec_7,252,0.00613227716931217,0.005586830574186368,0.00501945,2.4200000000000002e-05,0.047772,0.007331974999999999
dataset1,subject_overall,,tqwt_stdValue_dec_8,252,0.008977353822751324,0.0078311363807914,0.007103416666666666,8.426666666666668e-05,0.05797866666666667,0.010545383333333335
dataset1,subject_overall,,tqwt_stdValue_dec_9,252,0.011831580198412699,0.009270868090420239,0.009545966666666666,0.00016198333333333333,0.041120666666666666,0.014467516666666666
dataset1,subject_overall,,tqwt_stdValue_dec_10,252,0.012938840502645502,0.010679454182498556,0.0106084,0.00020545666666666666,0.05533633333333334,0.014640816666666666
dataset1,subject_overall,,tqwt_stdValue_dec_11,252,0.013483659761904764,0.01329605138023833,0.00948715,0.00018250000000000002,0.074576,0.012825125
dataset1,subject_overall,,tqwt_stdValue_dec_12,252,0.024785813955026458,0.0275822452584128,0.014599500000000001,0.00028953999999999997,0.1776886666666667,0.024558416666666666
dataset1,subject_overall,,tqwt_stdValue_dec_13,252,0.0546926303968254,0.05107404129374241,0.03963283333333334,0.0008854733333333334,0.3247666666666667,0.05896741666666667
dataset1,subject_overall,,tqwt_stdValue_dec_14,252,0.09055634190476189,0.06953350571674936,0.07621050000000001,0.0014937366666666668,0.33204666666666666,0.09828608333333336
dataset1,subject_overall,,tqwt_stdValue_dec_15,252,0.12033521197089946,0.08706746841757688,0.10142483333333333,0.0014777833333333332,0.35777333333333333,0.13858041666666665
dataset1,subject_overall,,tqwt_stdValue_dec_16,252,0.16329404616402116,0.11881552419582661,0.14023950000000002,0.0020142000000000003,0.5498533333333333,0.17928775
dataset1,subject_overall,,tqwt_stdValue_dec_17,252,0.22410024563492062,0.14861940554698483,0.19383166666666668,0.0027881666666666667,0.7198933333333333,0.23671791666666672
dataset1,subject_overall,,tqwt_stdValue_dec_18,252,0.2471559628306878,0.16412012269023202,0.21994833333333336,0.003249433333333333,0.8586166666666667,0.21427041666666669
dataset1,subject_overall,,tqwt_stdValue_dec_19,252,0.20718812738095238,0.14074266155300477,0.179545,0.0029896,0.84578,0.1775699166666667
dataset1,subject_overall,,tqwt_stdValue_dec_20,252,0.16610013095238094,0.1040869789941237,0.15334666666666666,0.001904,0.7019266666666667,0.142725
dataset1,subject_overall,,tqwt_stdValue_dec_21,252,0.15730772037037039,0.11076451469078648,0.13673333333333332,0.002026,0.7976566666666667,0.13710891666666666
dataset1,subject_overall,,tqwt_stdValue_dec_22,252,0.16524831600529102,0.11094975960329076,0.14571333333333333,0.002890766666666667,0.71369,0.127444
dataset1,subject_overall,,tqwt_stdValue_dec_23,252,0.19601899854497354,0.1449733344634977,0.16963166666666668,0.0046091000000000005,0.8900066666666667,0.15138200000000002
dataset1,subject_overall,,tqwt_stdValue_dec_24,252,0.26811996746031747,0.2271592075379964,0.18760833333333332,0.0058595,1.2657333333333334,0.25931733333333334
dataset1,subject_overall,,tqwt_stdValue_dec_25,252,0.3139304267195767,0.2812018997084394,0.23239166666666666,0.0030627333333333334,1.2655,0.35621154166666663
dataset1,subject_overall,,tqwt_stdValue_dec_26,252,0.2747683465608466,0.2948708228071793,0.183495,0.0025272333333333334,1.5800333333333334,0.3873028333333333
dataset1,subject_overall,,tqwt_stdValue_dec_27,252,0.18373743544973548,0.3011006660421217,0.053594333333333334,0.0015506666666666666,2.141366666666667,0.23543655833333338
dataset1,subject_overall,,tqwt_stdValue_dec_28,252,0.10108922371693121,0.21343115914475427,0.0219045,0.0012144,1.5643,0.06611602500000001
dataset1,subject_overall,,tqwt_stdValue_dec_29,252,0.0481958662962963,0.14293203714153271,0.015688066666666667,0.0009616733333333333,1.9658666666666667,0.02486810833333333
dataset1,subject_overall,,tqwt_stdValue_dec_30,252,0.03093888503968254,0.06461274879213023,0.014106033333333334,0.0007607933333333333,0.9072866666666667,0.02246775
dataset1,subject_overall,,tqwt_stdValue_dec_31,252,0.03250316015873016,0.043746692889422796,0.0153505,0.00086172,0.31364933333333334,0.02523596666666667
dataset1,subject_overall,,tqwt_stdValue_dec_32,252,0.03421472624338624,0.05353118172414146,0.015628,0.0009104433333333334,0.5561766666666667,0.029641883333333334
dataset1,subject_overall,,tqwt_stdValue_dec_33,252,0.029270373386243383,0.054536743581472195,0.011998599999999998,0.0007521233333333332,0.5346633333333334,0.02555269166666667
dataset1,subject_overall,,tqwt_stdValue_dec_34,252,0.024574908809523812,0.04191527682768252,0.008231483333333334,0.0003733466666666667,0.34234000000000003,0.023886616666666666
dataset1,subject_overall,,tqwt_stdValue_dec_35,252,0.024332985238095243,0.03876293768972498,0.007673683333333333,0.00030202,0.26352666666666663,0.02623155833333333
dataset1,subject_overall,,tqwt_stdValue_dec_36,252,0.05788359574074074,0.08359984874245333,0.016214333333333334,0.0004131966666666667,0.44727999999999996,0.07890679166666667
dataset1,subject_overall,,tqwt_minValue_dec_1,252,-0.04137530501322752,0.02708359603754156,-0.037339566666666664,-0.15293333333333334,-0.0007953733333333334,0.03864929166666667
dataset1,subject_overall,,tqwt_minValue_dec_2,252,-0.024989142513227515,0.018305608975873813,-0.022045666666666665,-0.14586366666666667,-0.0004141633333333333,0.02099011666666667
dataset1,subject_overall,,tqwt_minValue_dec_3,252,-0.02935753784391534,0.022763921461557722,-0.0256155,-0.18611666666666668,-0.0005222800000000001,0.024398599999999996
dataset1,subject_overall,,tqwt_minValue_dec_4,252,-0.03498947567460318,0.029694014421391555,-0.029829833333333333,-0.24556,-0.00049518,0.030837016666666668
dataset1,subject_overall,,tqwt_minValue_dec_5,252,-0.04223035398148148,0.03959373913434745,-0.03496066666666667,-0.38993000000000005,-0.0006784466666666667,0.03668524999999999
dataset1,subject_overall,,tqwt_minValue_dec_6,252,-0.044060300502645505,0.042703239795379,-0.035908999999999996,-0.5060566666666667,-0.0006570333333333333,0.040789508333333335
dataset1,subject_overall,,tqwt_minValue_dec_7,252,-0.04718732743386243,0.034195647630232494,-0.042689000000000005,-0.2779433333333333,-0.0007661266666666666,0.04882808333333334
dataset1,subject_overall,,tqwt_minValue_dec_8,252,-0.059330860753968255,0.04212050335913981,-0.055834833333333334,-0.31107999999999997,-0.0012760766666666667,0.05718189999999999
dataset1,subject_overall,,tqwt_minValue_dec_9,252,-0.0705433410978836,0.04898463346218707,-0.06427916666666667,-0.2735666666666667,-0.0015787233333333331,0.07253766666666667
dataset1,subject_overall,,tqwt_minValue_dec_10,252,-0.07475819993386243,0.0523309218480766,-0.06475116666666667,-0.2768133333333333,-0.0015542333333333333,0.07405283333333335
dataset1,subject_overall,,tqwt_minValue_dec_11,252,-0.0798616178968254,0.05944970181499082,-0.06792133333333333,-0.30687000000000003,-0.0014368333333333334,0.07481433333333334
dataset1,subject_overall,,tqwt_minValue_dec_12,252,-0.11276742535714288,0.08793004494748582,-0.09194233333333332,-0.4259566666666667,-0.0021928566666666667,0.09204375
dataset1,subject_overall,,tqwt_minValue_dec_13,252,-0.19399989444444443,0.14908832980375297,-0.16392833333333334,-0.7815366666666667,-0.004482333333333334,0.17894691666666662
dataset1,subject_overall,,tqwt_minValue_dec_14,252,-0.3026334415343916,0.2054408799912195,-0.2877266666666667,-0.9176133333333333,-0.005581233333333334,0.3082595833333333
dataset1,subject_overall,,tqwt_minValue_dec_15,252,-0.3865235189153439,0.2494385454437804,-0.34667833333333337,-1.0710633333333333,-0.005905766666666666,0.4057566666666666
dataset1,subject_overall,,tqwt_minValue_dec_16,252,-0.48007165423280423,0.29913815782820385,-0.436495,-1.6314,-0.007444833333333334,0.4990925
dataset1,subject_overall,,tqwt_minValue_dec_17,252,-0.5999219981481481,0.3470960212223826,-0.5996266666666666,-2.2525999999999997,-0.0101852,0.5351916666666666
dataset1,subject_overall,,tqwt_minValue_dec_18,252,-0.6461898174603175,0.3683416350362304,-0.6018583333333334,-1.8209,-0.011710333333333335,0.5262858333333333
dataset1,subject_overall,,tqwt_minValue_dec_19,252,-0.5411560907407408,0.32544131034023377,-0.4937883333333333,-1.8057333333333334,-0.009810866666666666,0.47932749999999996
dataset1,subject_overall,,tqwt_minValue_dec_20,252,-0.42928024986772484,0.2574095443577177,-0.40306833333333336,-2.0769333333333333,-0.009592966666666666,0.3277541666666667
dataset1,subject_overall,,tqwt_minValue_dec_21,252,-0.38580309788359785,0.23645996491278254,-0.36217666666666665,-1.5362,-0.008463333333333335,0.2921258333333334
dataset1,subject_overall,,tqwt_minValue_dec_22,252,-0.3955784246031746,0.23802610257153223,-0.37076666666666663,-1.6033333333333335,-0.012890333333333332,0.27479333333333344
dataset1,subject_overall,,tqwt_minValue_dec_23,252,-0.4614690436507936,0.31410310945253694,-0.418315,-2.3274,-0.017346999999999998,0.3305116666666667
dataset1,subject_overall,,tqwt_minValue_dec_24,252,-0.5822695727513227,0.44525704806394323,-0.4339766666666666,-2.6220666666666665,-0.024410333333333336,0.4927299999999999
dataset1,subject_overall,,tqwt_minValue_dec_25,252,-0.6537715833333333,0.5282190948943692,-0.5028833333333333,-2.375033333333333,-0.025517,0.6754850000000001
dataset1,subject_overall,,tqwt_minValue_dec_26,252,-0.5937428996031745,0.5549810723801537,-0.4101433333333334,-2.9699000000000004,-0.020280333333333334,0.66244475
dataset1,subject_overall,,tqwt_minValue_dec_27,252,-0.42629975,0.5545579537086521,-0.22302333333333335,-3.7871666666666663,-0.006404300000000001,0.43596233333333334
dataset1,subject_overall,,tqwt_minValue_dec_28,252,-0.27455074484126984,0.42072619792484284,-0.14696033333333336,-2.9813666666666667,-0.003863933333333333,0.2264080833333334
dataset1,subject_overall,,tqwt_minValue_dec_29,252,-0.1723298812169312,0.284458856035816,-0.10690516666666666,-3.597233333333333,-0.003250966666666667,0.12624066666666667
dataset1,subject_overall,,tqwt_minValue_dec_30,252,-0.1378246847883598,0.1749366606987563,-0.08963850000000001,-2.1777333333333333,-0.0034372666666666663,0.11288216666666669
dataset1,subject_overall,,tqwt_minValue_dec_31,252,-0.12356232063492065,0.13626276090120437,-0.07361166666666666,-0.8645666666666667,-0.002743433333333333,0.1025615
dataset1,subject_overall,,tqwt_minValue_dec_32,252,-0.11963938835978837,0.15123014949789423,-0.06519900000000001,-1.4177066666666667,-0.002632233333333333,0.10728016666666665
dataset1,subject_overall,,tqwt_minValue_dec_33,252,-0.10464148478835979,0.1431923988650679,-0.055018833333333336,-1.1402366666666668,-0.0018029666666666666,0.09268658333333332
dataset1,subject_overall,,tqwt_minValue_dec_34,252,-0.09334561526455026,0.13082279447101172,-0.04736566666666667,-0.92521,-0.0013725466666666668,0.09163341666666666
dataset1,subject_overall,,tqwt_minValue_dec_35,252,-0.09142162133597884,0.1282735425911631,-0.043452333333333336,-0.94663,-0.0011849633333333332,0.09446417499999998
dataset1,subject_overall,,tqwt_minValue_dec_36,252,-0.22921505247354496,0.32010687764500456,-0.09783516666666667,-2.046133333333333,-0.0010854866666666666,0.2591235833333334
dataset1,subject_overall,,tqwt_maxValue_dec_1,252,0.04176683763227513,0.02626619835223922,0.038252,0.0010419,0.12965000000000002,0.0376568
dataset1,subject_overall,,tqwt_maxValue_dec_2,252,0.02519498798941799,0.017932647273576796,0.021588666666666666,0.0005080366666666667,0.13356433333333334,0.020757475
dataset1,subject_overall,,tqwt_maxValue_dec_3,252,0.029413036917989417,0.022619786350638736,0.025725016666666666,0.0005222800000000001,0.18329900000000002,0.024364583333333332
dataset1,subject_overall,,tqwt_maxValue_dec_4,252,0.03487716608465608,0.029635505828688128,0.0296775,0.0005975866666666666,0.24230666666666667,0.03017328333333333
dataset1,subject_overall,,tqwt_maxValue_dec_5,252,0.042451895515873014,0.039637154495417375,0.03381183333333333,0.0006784466666666667,0.39924,0.037600249999999995
dataset1,subject_overall,,tqwt_maxValue_dec_6,252,0.04397034002645503,0.042011334650395964,0.03679625,0.0007687133333333333,0.5021133333333333,0.04117058333333334
dataset1,subject_overall,,tqwt_maxValue_dec_7,252,0.04735377046296296,0.034498195160154184,0.04259816666666667,0.0009000666666666666,0.30066,0.050089416666666664
dataset1,subject_overall,,tqwt_maxValue_dec_8,252,0.05929725744708994,0.04182365628736192,0.05587366666666667,0.0012760766666666667,0.30646999999999996,0.05837558333333333
dataset1,subject_overall,,tqwt_maxValue_dec_9,252,0.07091140207671956,0.04882038672693617,0.06358033333333332,0.00150589,0.2730533333333333,0.071393
dataset1,subject_overall,,tqwt_maxValue_dec_10,252,0.07464621712962963,0.051684836726000175,0.06555666666666667,0.0015597,0.26721666666666666,0.07432558333333333
dataset1,subject_overall,,tqwt_maxValue_dec_11,252,0.07872362899470899,0.05746962233750464,0.06647016666666666,0.0014264333333333333,0.3310366666666667,0.068463
dataset1,subject_overall,,tqwt_maxValue_dec_12,252,0.11281338461640211,0.08794241071152313,0.09171016666666666,0.0021928566666666667,0.44143,0.09593416666666667
dataset1,subject_overall,,tqwt_maxValue_dec_13,252,0.19320613240740742,0.14706472150331754,0.16237666666666667,0.004482333333333334,0.7815366666666667,0.1775354166666667
dataset1,subject_overall,,tqwt_maxValue_dec_14,252,0.30208187976190476,0.2055320894789592,0.2862983333333333,0.005484066666666666,0.88477,0.31702925000000004
dataset1,subject_overall,,tqwt_maxValue_dec_15,252,0.38740485383597884,0.25125351605765633,0.34977,0.0058996000000000005,1.1552266666666668,0.4146674999999999
dataset1,subject_overall,,tqwt_maxValue_dec_16,252,0.4778599082010582,0.2996004038982344,0.430365,0.007444833333333334,1.6715666666666664,0.5051958333333333
dataset1,subject_overall,,tqwt_maxValue_dec_17,252,0.5998253711640212,0.3467253661318636,0.60015,0.0101852,2.1545333333333336,0.5328841666666667
dataset1,subject_overall,,tqwt_maxValue_dec_18,252,0.6472650753968254,0.36937996079536395,0.6181233333333334,0.011710333333333335,1.8209,0.5149250000000001
dataset1,subject_overall,,tqwt_maxValue_dec_19,252,0.5409025462962963,0.3269904996698217,0.497185,0.010625999999999998,1.7719666666666667,0.477915
dataset1,subject_overall,,tqwt_maxValue_dec_20,252,0.4302396559523809,0.2579345439436164,0.405705,0.009592966666666666,2.0937333333333332,0.3277816666666666
dataset1,subject_overall,,tqwt_maxValue_dec_21,252,0.3873074880952381,0.23764200074043534,0.36472999999999994,0.008463333333333335,1.5075,0.2984716666666667
dataset1,subject_overall,,tqwt_maxValue_dec_22,252,0.3963130383597883,0.23825425682961168,0.3801983333333333,0.012890333333333332,1.6441333333333332,0.2817585
dataset1,subject_overall,,tqwt_maxValue_dec_23,252,0.462022052910053,0.31242262312401164,0.4193733333333334,0.017346999999999998,2.4109333333333334,0.33732083333333335
dataset1,subject_overall,,tqwt_maxValue_dec_24,252,0.5833460529100528,0.44494924679355524,0.4319783333333333,0.024410333333333336,2.5649,0.5057041666666667
dataset1,subject_overall,,tqwt_maxValue_dec_25,252,0.6534556481481482,0.528746269161169,0.5067516666666667,0.025517,2.330033333333333,0.6790849999999999
dataset1,subject_overall,,tqwt_maxValue_dec_26,252,0.5928262817460318,0.5529004179534752,0.40857333333333334,0.020280333333333334,2.9826333333333337,0.6572969166666667
dataset1,subject_overall,,tqwt_maxValue_dec_27,252,0.4238478670634921,0.5533904523338679,0.24347833333333335,0.0071798,3.807866666666667,0.46134083333333337
dataset1,subject_overall,,tqwt_maxValue_dec_28,252,0.2723111398148148,0.4196619239097669,0.14006966666666668,0.004284866666666667,2.9859333333333336,0.2120993333333333
dataset1,subject_overall,,tqwt_maxValue_dec_29,252,0.17117767579365079,0.28722736140742355,0.09231016666666667,0.0036174999999999996,3.6190666666666664,0.12460908333333334
dataset1,subject_overall,,tqwt_maxValue_dec_30,252,0.1372711335978836,0.17486504930225916,0.09067916666666666,0.0034372666666666663,2.175333333333333,0.11307574999999999
dataset1,subject_overall,,tqwt_maxValue_dec_31,252,0.12217619259259262,0.13437572828690264,0.06725686666666666,0.0029428,0.8281166666666667,0.10114541666666667
dataset1,subject_overall,,tqwt_maxValue_dec_32,252,0.1190741167989418,0.14643127996390395,0.066379,0.0027219333333333338,1.3141766666666665,0.11082358333333332
dataset1,subject_overall,,tqwt_maxValue_dec_33,252,0.10404812910052912,0.14729669067550621,0.055362499999999995,0.0020932,1.24723,0.09800541666666668
dataset1,subject_overall,,tqwt_maxValue_dec_34,252,0.09425586604497356,0.13267955840530657,0.046900333333333336,0.0015783433333333332,0.9497866666666667,0.09107391666666667
dataset1,subject_overall,,tqwt_maxValue_dec_35,252,0.09305921301587301,0.13266514032938403,0.04294295,0.001369866666666667,1.0331866666666667,0.09415616666666667
dataset1,subject_overall,,tqwt_maxValue_dec_36,252,0.22555325623015873,0.3351070013006382,0.08436533333333333,-0.008554466666666666,2.2484,0.28449363333333333
dataset1,subject_overall,,tqwt_skewnessValue_dec_1,252,0.14300804744709006,6.060311237354441,0.01031361,-45.352399999999996,38.22794666666667,1.1901873916666665
dataset1,subject_overall,,tqwt_skewnessValue_dec_2,252,0.03059639571428573,2.0491561032774364,0.0038301600000000004,-20.357733333333332,13.136633333333334,0.137184425
dataset1,subject_overall,,tqwt_skewnessValue_dec_3,252,0.008353048055556086,0.09700437237360632,6.570333333333333e-16,-0.4418999999999993,1.2673000000000028,0.0041758525
dataset1,subject_overall,,tqwt_skewnessValue_dec_4,252,0.011769306679894185,1.0984259101013,0.0014240833333333332,-10.982999999999999,8.6091,0.039751216666666665
dataset1,subject_overall,,tqwt_skewnessValue_dec_5,252,0.0018790501587286578,0.05894040424652906,-4.7983333333333336e-18,-0.27999666666666645,0.7905333333333369,0.004256898333333318
dataset1,subject_overall,,tqwt_skewnessValue_dec_6,252,0.015105789920634936,0.67569383915532,0.000951405,-5.893599999999999,6.4365,0.029681285833333473
dataset1,subject_overall,,tqwt_skewnessValue_dec_7,252,-0.0015667946825396845,0.18637763324176915,-0.00040239999999999986,-1.8222033333333334,0.7648871333333332,0.025886525
